SALES_ID,CUST_ID,PROD_ID,ORD_ID,SHIPPING_ID,ORD_DATE,SHIP_DATE,PROD_NAME,Process Time Difference,Profit,Sales
7455,1616,7455,90290,7455,23/04/2013,26/04/2013,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3 days 0 hrs 0 mins ,-5.68,65.84
7456,2430,7456,91113,7456,13/11/2013,13/11/2013,Fellowes Superior 10 Outlet Split Surge Protector,0 days 0 hrs 0 mins ,"1,066.75","1,546.01"
7457,1921,7457,88470,7457,21/06/2011,22/06/2011,Verbatim 4.7GB DVD-R,1 days 0 hrs 0 mins ,433.89,628.82
7458,1923,7458,88470,7458,21/06/2011,22/06/2011,Avery File Folder Labels,1 days 0 hrs 0 mins ,-30.04,13.91
7459,1361,7459,89596,7459,10/08/2010,11/08/2010,Xerox 1894,1 days 0 hrs 0 mins ,-15.63,69.46
7460,1361,7460,89596,7460,10/08/2010,12/08/2010,Accessory20,2 days 0 hrs 0 mins ,790.55,"1,145.72"
7461,2204,7461,86053,7461,10/08/2010,11/08/2010,Hon 94000 Series Round Tables,1 days 0 hrs 0 mins ,-88,"5,768.12"
7462,2260,7462,89603,7462,06/12/2011,07/12/2011,"Avery Flip-Chart Easel Binder, Black",1 days 0 hrs 0 mins ,-24.61,392.85
7463,153,7463,89533,7463,17/07/2013,19/07/2013,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",2 days 0 hrs 0 mins ,-19.29,189.79
7464,313,7464,89168,7464,21/07/2011,26/07/2011,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",5 days 0 hrs 0 mins ,156.5,226.81
7465,2046,7465,88222,7465,07/07/2011,08/07/2011,Avery 494,1 days 0 hrs 0 mins ,14.89,21.58
7466,649,7466,91370,7466,07/05/2013,09/05/2013,"Howard Miller 16"" Diameter Gallery Wall Clock",2 days 0 hrs 0 mins ,564.43,818.01
7467,649,7467,91367,7467,07/05/2011,08/05/2011,Canon MP100DHII Printing Calculator,1 days 0 hrs 0 mins ,"1,030.52","1,493.51"
7468,2481,7468,91006,7468,10/07/2013,12/07/2013,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",2 days 0 hrs 0 mins ,-204.92,291.95
7469,2754,7469,91509,7469,24/09/2012,26/09/2012,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,2 days 0 hrs 0 mins ,122.75,604.18
7470,1109,7470,86421,7470,06/12/2013,08/12/2013,Hon Olson Stacker Stools,2 days 0 hrs 0 mins ,"2,051.36","3,061.74"
7471,2069,7471,88565,7471,07/10/2013,07/10/2013,Xerox 23,0 days 0 hrs 0 mins ,20.46,145.83
7472,2220,7472,91038,7472,12/08/2013,12/08/2013,"Wirebound Message Book, 4 per Page",0 days 0 hrs 0 mins ,-69.5,34.99
7473,130,7473,86696,7473,25/08/2012,25/08/2012,Accessory21,0 days 0 hrs 0 mins ,228.87,331.7
7474,2579,7474,88311,7474,19/09/2013,23/09/2013,688,4 days 0 hrs 0 mins ,356.66,507.37
7475,2593,7475,87780,7475,26/05/2012,27/05/2012,Avery Non-Stick Binders,1 days 0 hrs 0 mins ,-180.45,27.21
7476,2001,7476,90576,7476,21/12/2013,26/12/2013,Large Capacity Hanging Post Binders,5 days 0 hrs 0 mins ,116.53,27.44
7477,2472,7477,86519,7477,21/09/2013,23/09/2013,Verbatim DVD-R 4.7GB authoring disc,2 days 0 hrs 0 mins ,175.86,417.91
7478,2472,7478,86515,7478,21/09/2011,23/09/2011,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",2 days 0 hrs 0 mins ,-30.92,69.82
7479,880,7479,86156,7479,25/05/2012,26/05/2012,Canon PC1080F Personal Copier,1 days 0 hrs 0 mins ,"4,770.69","6,914.05"
7480,880,7480,86156,7480,25/05/2012,27/05/2012,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",2 days 0 hrs 0 mins ,13.83,43.25
7481,2847,7481,85937,7481,06/12/2013,08/12/2013,GBC ProClick Spines for 32-Hole Punch,2 days 0 hrs 0 mins ,983.09,107.59
7482,2848,7482,85929,7482,06/12/2010,08/12/2010,Zoom V.92 USB External Faxmodem,2 days 0 hrs 0 mins ,38.89,832.97
7483,1579,7483,90938,7483,27/01/2013,29/01/2013,Newell 343,2 days 0 hrs 0 mins ,1.89,20.83
7484,3128,7484,89810,7484,25/12/2010,30/12/2010,Colored Envelopes,5 days 0 hrs 0 mins ,-139.08,31.98
7485,1994,7485,91014,7485,12/03/2013,14/03/2013,EcoTones® Memo Sheets,2 days 0 hrs 0 mins ,23.4,33.92
7486,946,7486,86566,7486,01/09/2010,02/09/2010,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1 days 0 hrs 0 mins ,"-1,570.32","1,782.44"
7487,2225,7487,89973,7487,23/08/2011,23/08/2011,Staples Brown Kraft Recycled Clasp Envelopes,0 days 0 hrs 0 mins ,-26.84,68.36
7488,1368,7488,90518,7488,14/02/2012,16/02/2012,"Bush Westfield Collection Bookcases, Fully Assembled",2 days 0 hrs 0 mins ,-68.16,131.27
7489,1368,7489,90518,7489,14/02/2012,18/02/2012,Avery 506,4 days 0 hrs 0 mins ,37.94,54.99
7490,1815,7490,90525,7490,11/08/2010,12/08/2010,Lexmark Z54se Color Inkjet Printer,1 days 0 hrs 0 mins ,47.33,"1,263.35"
7491,3187,7491,89025,7491,02/03/2010,04/03/2010,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2 days 0 hrs 0 mins ,-119.81,199.48
7492,2741,7492,89488,7492,24/03/2013,25/03/2013,Holmes 99% HEPA Air Purifier,1 days 0 hrs 0 mins ,-204.22,286.46
7493,2004,7493,91280,7493,11/12/2013,13/12/2013,"Acme® 8"" Straight Scissors",2 days 0 hrs 0 mins ,0.88,67.89
7494,2004,7494,91280,7494,11/12/2013,13/12/2013,"Tenex Personal Project File with Scoop Front Design, Black",2 days 0 hrs 0 mins ,-5.35,230.01
7495,1808,7495,89252,7495,04/01/2011,05/01/2011,Canon PC940 Copier,1 days 0 hrs 0 mins ,-708.34,449.81
7496,1808,7496,89252,7496,04/01/2011,07/01/2011,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,3 days 0 hrs 0 mins ,33.88,"1,203.42"
7497,1807,7497,89252,7497,04/01/2011,07/01/2011,Hoover Upright Vacuum With Dirt Cup,3 days 0 hrs 0 mins ,-308.38,292.25
7498,398,7498,89320,7498,23/11/2010,25/11/2010,"Howard Miller 16"" Diameter Gallery Wall Clock",2 days 0 hrs 0 mins ,"1,372.63","1,989.32"
7499,398,7499,89326,7499,23/11/2013,25/11/2013,"Seth Thomas 13 1/2"" Wall Clock",2 days 0 hrs 0 mins ,451.55,654.42
7500,1956,7500,89826,7500,13/09/2013,14/09/2013,Accessory34,1 days 0 hrs 0 mins ,871.48,"1,263.02"
7501,1958,7501,89826,7501,13/09/2013,14/09/2013,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",1 days 0 hrs 0 mins ,424.18,758.59
7502,2124,7502,89676,7502,02/06/2013,04/06/2013,Microsoft Natural Multimedia Keyboard,2 days 0 hrs 0 mins ,31.73,464.83
7503,2487,7503,91417,7503,02/12/2010,03/12/2010,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",1 days 0 hrs 0 mins ,88.56,"1,140.95"
7504,3249,7504,87301,7504,02/03/2012,04/03/2012,Belkin 105-Key Black Keyboard,2 days 0 hrs 0 mins ,-37.99,193.55
7505,3249,7505,87301,7505,02/03/2012,02/03/2012,Xerox 1881,0 days 0 hrs 0 mins ,44.04,142.36
7506,2132,7506,90083,7506,22/05/2012,26/05/2012,"Global Deluxe Stacking Chair, Gray",4 days 0 hrs 0 mins ,126.07,477.93
7507,596,7507,86308,7507,15/02/2010,17/02/2010,Durable Pressboard Binders,2 days 0 hrs 0 mins ,15.27,24.27
7508,596,7508,86308,7508,15/02/2010,17/02/2010,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",2 days 0 hrs 0 mins ,26.59,38.53
7509,596,7509,86308,7509,15/02/2010,16/02/2010,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1 days 0 hrs 0 mins ,-575.35,"4,910.72"
7510,2360,7510,88272,7510,15/01/2012,17/01/2012,GBC Standard Therm-A-Bind Covers,2 days 0 hrs 0 mins ,176.63,250.22
7511,2360,7511,88272,7511,15/01/2012,17/01/2012,"Wilson Jones Hanging View Binder, White, 1""",2 days 0 hrs 0 mins ,-14.56,79.67
7512,2360,7512,88272,7512,15/01/2012,17/01/2012,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",2 days 0 hrs 0 mins ,23.42,"1,625.62"
7513,3265,7513,89839,7513,08/11/2013,10/11/2013,Avery Printable Repositionable Plastic Tabs,2 days 0 hrs 0 mins ,16.45,186.18
7514,2766,7514,90727,7514,05/12/2011,05/12/2011,GBC DocuBind TL300 Electric Binding System,0 days 0 hrs 0 mins ,"3,557.20","5,155.36"
7515,2759,7515,90727,7515,05/12/2011,05/12/2011,"Tensor ""Hersey Kiss"" Styled Floor Lamp",0 days 0 hrs 0 mins ,-146.35,212.94
7516,2762,7516,90730,7516,05/12/2013,07/12/2013,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2 days 0 hrs 0 mins ,-177.63,"4,854.32"
7517,1348,7517,89688,7517,11/06/2011,18/06/2011,DAX Natural Wood-Tone Poster Frame,7 days 0 hrs 0 mins ,3.35,476.24
7518,3402,7518,87533,7518,12/09/2013,14/09/2013,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2 days 0 hrs 0 mins ,"-1,225.03","2,215.93"
7519,3403,7519,87533,7519,12/09/2013,14/09/2013,Staples #10 Colored Envelopes,2 days 0 hrs 0 mins ,78.06,172.48
7520,3177,7520,90818,7520,14/03/2010,16/03/2010,Deflect-o Glass Clear Studded Chair Mats,2 days 0 hrs 0 mins ,-29.67,511.57
7521,2132,7521,90091,7521,24/01/2013,26/01/2013,Computer Printout Paper with Letter-Trim Perforations,2 days 0 hrs 0 mins ,59.96,178.36
7522,2132,7522,90091,7522,24/01/2013,29/01/2013,Newell 335,5 days 0 hrs 0 mins ,-1.93,3.63
7523,2132,7523,90091,7523,24/01/2013,31/01/2013,"Quartet Omega® Colored Chalk, 12/Pack",7 days 0 hrs 0 mins ,34.65,50.22
7524,258,7524,85863,7524,02/07/2013,03/07/2013,Novimex Fabric Task Chair,1 days 0 hrs 0 mins ,25.7,240.63
7525,258,7525,85858,7525,02/07/2010,04/07/2010,"Maxell Pro 80 Minute CD-R, 10/Pack",2 days 0 hrs 0 mins ,-127.01,52.47
7526,2977,7526,89052,7526,09/12/2013,10/12/2013,"Memorex 4.7GB DVD+RW, 3/Pack",1 days 0 hrs 0 mins ,-17.68,57.42
7527,2977,7527,89052,7527,09/12/2013,11/12/2013,Canon PC1060 Personal Laser Copier,2 days 0 hrs 0 mins ,"6,027.75","8,735.87"
7528,3101,7528,89990,7528,30/07/2012,03/08/2012,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",4 days 0 hrs 0 mins ,191.71,99.89
7529,1744,7529,91027,7529,06/02/2012,06/02/2012,Xerox Blank Computer Paper,0 days 0 hrs 0 mins ,124.88,180.99
7530,1744,7530,91027,7530,06/02/2012,09/02/2012,"SAFCO Mobile Desk Side File, Wire Frame",3 days 0 hrs 0 mins ,248.97,360.82
7531,214,7531,88050,7531,21/07/2011,22/07/2011,GBC DocuBind P50 Personal Binding Machine,1 days 0 hrs 0 mins ,414.41,600.59
7532,214,7532,88050,7532,21/07/2011,22/07/2011,Boston 16801 Nautilus™ Battery Pencil Sharpener,1 days 0 hrs 0 mins ,-6.23,85.69
7533,214,7533,88050,7533,21/07/2011,21/07/2011,Iceberg Mobile Mega Data/Printer Cart ®,0 days 0 hrs 0 mins ,"1,158.32","1,678.73"
7534,2657,7534,86069,7534,25/07/2012,25/07/2012,"Memorex 4.7GB DVD+RW, 3/Pack",0 days 0 hrs 0 mins ,-23.21,414.67
7535,2657,7535,86069,7535,25/07/2012,26/07/2012,"Executive Impressions 14"" Contract Wall Clock",1 days 0 hrs 0 mins ,642.11,327.24
7536,2657,7536,86069,7536,25/07/2012,27/07/2012,Xerox 212,2 days 0 hrs 0 mins ,-21.04,102.98
7537,570,7537,88886,7537,29/07/2012,31/07/2012,*Staples* Highlighting Markers,2 days 0 hrs 0 mins ,32.02,46.4
7538,2081,7538,86098,7538,27/04/2013,02/05/2013,Newell 326,5 days 0 hrs 0 mins ,0.62,16.27
7539,283,7539,89293,7539,17/12/2010,18/12/2010,Newell 323,1 days 0 hrs 0 mins ,-11.57,18.71
7540,836,7540,89773,7540,24/04/2013,26/04/2013,Newell 337,2 days 0 hrs 0 mins ,-119.16,41.53
7541,3155,7541,86906,7541,26/02/2012,26/02/2012,Ibico Laser Imprintable Binding System Covers,0 days 0 hrs 0 mins ,0.85,107.31
7542,3156,7542,86906,7542,26/02/2012,27/02/2012,Xerox 198,1 days 0 hrs 0 mins ,348.2,21.86
7543,1507,7543,88378,7543,07/07/2011,09/07/2011,"Bevis Round Bullnose 29"" High Table Top",2 days 0 hrs 0 mins ,-627.64,520.81
7544,2563,7544,91448,7544,26/08/2011,28/08/2011,Xerox 1932,2 days 0 hrs 0 mins ,286.31,414.94
7545,2563,7545,91448,7545,26/08/2011,27/08/2011,232,1 days 0 hrs 0 mins ,239.92,744.84
7546,2877,7546,91493,7546,08/01/2012,10/01/2012,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",2 days 0 hrs 0 mins ,168.93,244.82
7547,2877,7547,91493,7547,08/01/2012,09/01/2012,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",1 days 0 hrs 0 mins ,126.44,490.34
7548,2877,7548,91493,7548,08/01/2012,09/01/2012,StarTAC 7797,1 days 0 hrs 0 mins ,40.23,304.79
7549,1727,7549,87201,7549,04/03/2013,05/03/2013,T61,1 days 0 hrs 0 mins ,336.45,487.61
7550,2773,7550,91584,7550,26/03/2010,28/03/2010,Wilson Jones Impact Binders,2 days 0 hrs 0 mins ,-29,10.96
7551,951,7551,89085,7551,01/04/2011,02/04/2011,Large Capacity Hanging Post Binders,1 days 0 hrs 0 mins ,146.19,211.87
7552,2551,7552,88656,7552,04/04/2010,11/04/2010,Accessory31,7 days 0 hrs 0 mins ,265.96,385.45
7553,2356,7553,91305,7553,15/09/2010,17/09/2010,"Seth Thomas 14"" Putty-Colored Wall Clock",2 days 0 hrs 0 mins ,385.37,668.38
7554,2218,7554,91226,7554,21/02/2013,22/02/2013,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",1 days 0 hrs 0 mins ,53.48,77.51
7555,3368,7555,90504,7555,11/01/2012,12/01/2012,GBC DocuBind P100 Manual Binding Machine,1 days 0 hrs 0 mins ,"1,469.51","2,129.73"
7556,3368,7556,90504,7556,11/01/2012,13/01/2012,"80 Minute CD-R Spindle, 100/Pack - Staples",2 days 0 hrs 0 mins ,299.58,434.18
7557,3368,7557,90504,7557,11/01/2012,13/01/2012,Xerox 207,2 days 0 hrs 0 mins ,-11.02,11.87
7558,33,7558,89208,7558,16/08/2013,18/08/2013,Novimex High-Tech Fabric Mesh Task Chair,2 days 0 hrs 0 mins ,-162.15,640.97
7559,33,7559,89208,7559,16/08/2013,18/08/2013,Staples Copy Paper (20Lb. and 84 Bright),2 days 0 hrs 0 mins ,-14.99,46.63
7560,1572,7560,87844,7560,19/06/2013,20/06/2013,Boston 19500 Mighty Mite Electric Pencil Sharpener,1 days 0 hrs 0 mins ,-24.06,231.2
7561,1374,7561,88212,7561,07/06/2010,08/06/2010,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,1 days 0 hrs 0 mins ,-21.23,46.94
7562,1374,7562,88217,7562,07/06/2013,09/06/2013,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,2 days 0 hrs 0 mins ,-92.17,32.71
7563,1374,7563,88217,7563,07/06/2013,08/06/2013,Bagged Rubber Bands,1 days 0 hrs 0 mins ,-5.42,5.18
7564,2265,7564,86615,7564,06/11/2012,09/11/2012,Accessory2,3 days 0 hrs 0 mins ,583.86,"1,012.67"
7565,1142,7565,86590,7565,06/12/2013,08/12/2013,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",2 days 0 hrs 0 mins ,-290.97,"1,524.73"
7566,1142,7566,86575,7566,06/12/2010,09/12/2010,Xerox 1939,3 days 0 hrs 0 mins ,85.88,227.67
7567,742,7567,90365,7567,21/08/2012,30/08/2012,"Wilson Jones Hanging View Binder, White, 1""",9 days 0 hrs 0 mins ,-7.48,9.67
7568,739,7568,90365,7568,21/08/2012,26/08/2012,ELITE Series,5 days 0 hrs 0 mins ,662.06,"1,442.19"
7569,735,7569,90365,7569,21/08/2012,21/08/2012,Durable Pressboard Binders,0 days 0 hrs 0 mins ,11.81,40.4
7570,734,7570,90365,7570,21/08/2012,28/08/2012,Hon 4060 Series Tables,7 days 0 hrs 0 mins ,-140.7,"2,051.51"
7571,1730,7571,90658,7571,07/10/2013,08/10/2013,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,1 days 0 hrs 0 mins ,49.76,143.49
7572,1730,7572,90653,7572,07/10/2010,09/10/2010,StarTAC 7760,2 days 0 hrs 0 mins ,-88.62,272.86
7573,658,7573,91217,7573,03/10/2013,05/10/2013,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,2 days 0 hrs 0 mins ,5.55,722.24
7574,212,7574,85972,7574,12/02/2012,14/02/2012,Bevis Rectangular Conference Tables,2 days 0 hrs 0 mins ,-352.79,"1,545.11"
7575,2001,7575,90572,7575,22/06/2012,22/06/2012,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,0 days 0 hrs 0 mins ,-130.14,"2,052.43"
7576,2001,7576,90572,7576,22/06/2012,23/06/2012,"Executive Impressions 12"" Wall Clock",1 days 0 hrs 0 mins ,-228.94,337.74
7577,2001,7577,90572,7577,22/06/2012,24/06/2012,Space Solutions Commercial Steel Shelving,2 days 0 hrs 0 mins ,-470.08,212.82
7578,2588,7578,91171,7578,09/04/2013,10/04/2013,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",1 days 0 hrs 0 mins ,258.25,375.84
7579,2276,7579,91502,7579,31/12/2010,31/12/2010,T28 WORLD,0 days 0 hrs 0 mins ,"2,653.78","3,846.06"
7580,2277,7580,91506,7580,31/12/2013,02/01/2014,GBC Binding covers,2 days 0 hrs 0 mins ,4.05,65.18
7581,2277,7581,91506,7581,31/12/2013,02/01/2014,"Global High-Back Leather Tilter, Burgundy",2 days 0 hrs 0 mins ,-28.1,200.57
7582,3351,7582,91301,7582,13/09/2011,14/09/2011,Deflect-o Glass Clear Studded Chair Mats,1 days 0 hrs 0 mins ,97.98,142
7583,1918,7583,85900,7583,26/04/2011,27/04/2011,Avery 506,1 days 0 hrs 0 mins ,-132.69,27.55
7584,1919,7584,85900,7584,26/04/2011,28/04/2011,Xerox 1927,2 days 0 hrs 0 mins ,0.7,13.72
7585,2118,7585,90898,7585,27/06/2013,01/07/2013,Global Deluxe Office Fabric Chairs,4 days 0 hrs 0 mins ,-221.56,309.74
7586,1265,7586,89729,7586,11/06/2010,12/06/2010,Xerox 1928,1 days 0 hrs 0 mins ,-11.38,7.15
7587,1265,7587,89737,7587,11/06/2013,12/06/2013,8860,1 days 0 hrs 0 mins ,313.83,520.74
7588,1450,7588,86747,7588,11/03/2013,13/03/2013,Xerox 1973,2 days 0 hrs 0 mins ,-122.12,238.68
7589,2540,7589,91023,7589,16/07/2013,17/07/2013,GBC Standard Therm-A-Bind Covers,1 days 0 hrs 0 mins ,-40.36,212.23
7590,6,7590,90200,7590,29/12/2012,31/12/2012,Xerox 21,2 days 0 hrs 0 mins ,-13.86,28.61
7591,6,7591,90200,7591,29/12/2012,31/12/2012,*Staples* Highlighting Markers,2 days 0 hrs 0 mins ,57.58,83.45
7592,6,7592,90200,7592,29/12/2012,31/12/2012,Accessory34,2 days 0 hrs 0 mins ,"1,176.51","1,705.08"
7593,993,7593,89437,7593,24/06/2013,26/06/2013,"Electrix Incandescent Magnifying Lamp, Black",2 days 0 hrs 0 mins ,-366.66,641.97
7594,2484,7594,89003,7594,13/09/2013,14/09/2013,GBC Plastic Binding Combs,1 days 0 hrs 0 mins ,756.86,75.67
7595,2484,7595,88998,7595,13/09/2010,14/09/2010,Xerox 216,1 days 0 hrs 0 mins ,322.12,109.99
7596,2484,7596,88998,7596,13/09/2010,14/09/2010,Fellowes Recycled Storage Drawers,1 days 0 hrs 0 mins ,366.54,900.12
7597,212,7597,85970,7597,20/09/2011,22/09/2011,Newell 312,2 days 0 hrs 0 mins ,10.96,36.92
7598,212,7598,85977,7598,20/09/2013,21/09/2013,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1 days 0 hrs 0 mins ,-22.87,68.71
7599,2265,7599,86617,7599,05/07/2013,05/07/2013,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0 days 0 hrs 0 mins ,-232.76,113.38
7600,2266,7600,86617,7600,05/07/2013,07/07/2013,Presstex Flexible Ring Binders,2 days 0 hrs 0 mins ,9,19.86
7601,721,7601,91054,7601,11/10/2010,13/10/2010,"Array® Parchment Paper, Assorted Colors",2 days 0 hrs 0 mins ,-24.25,11.21
7602,609,7602,86444,7602,29/03/2013,31/03/2013,Xerox 1996,2 days 0 hrs 0 mins ,-162.75,43.53
7603,609,7603,86444,7603,29/03/2013,31/03/2013,Boston KS Multi-Size Manual Pencil Sharpener,2 days 0 hrs 0 mins ,-59.83,173.29
7604,1709,7604,88783,7604,10/11/2010,12/11/2010,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,2 days 0 hrs 0 mins ,13.54,"3,251.76"
7605,2945,7605,90311,7605,13/12/2011,14/12/2011,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",1 days 0 hrs 0 mins ,14.73,90.17
7606,2969,7606,86089,7606,28/01/2013,30/01/2013,Fellowes EZ Multi-Media Keyboard,2 days 0 hrs 0 mins ,"1,352.50",449.88
7607,2969,7607,86089,7607,28/01/2013,29/01/2013,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",1 days 0 hrs 0 mins ,97.17,60.02
7608,1248,7608,91557,7608,22/05/2013,22/05/2013,Hayes Optima 56K V.90 Internal Voice Modem,0 days 0 hrs 0 mins ,"1,240.14","1,797.31"
7609,889,7609,89539,7609,05/03/2011,06/03/2011,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1 days 0 hrs 0 mins ,-4.68,13.34
7610,1837,7610,86603,7610,03/07/2011,05/07/2011,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,2 days 0 hrs 0 mins ,-8.88,29.99
7611,2481,7611,91000,7611,06/10/2010,08/10/2010,Wilson Jones Impact Binders,2 days 0 hrs 0 mins ,-188.03,79.61
7612,2620,7612,88020,7612,17/01/2013,19/01/2013,Security-Tint Envelopes,2 days 0 hrs 0 mins ,4.04,36.14
7613,2620,7613,88020,7613,17/01/2013,19/01/2013,6162,2 days 0 hrs 0 mins ,-20.73,112.45
7614,2619,7614,88020,7614,17/01/2013,18/01/2013,Newell 309,1 days 0 hrs 0 mins ,30.04,78.52
7615,2373,7615,90721,7615,07/06/2012,11/06/2012,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4 days 0 hrs 0 mins ,177.82,257.71
7616,2373,7616,90721,7616,07/06/2012,11/06/2012,Colored Push Pins,4 days 0 hrs 0 mins ,-24.09,37.9
7617,2374,7617,90721,7617,07/06/2012,12/06/2012,"Howard Miller 16"" Diameter Gallery Wall Clock",5 days 0 hrs 0 mins ,559.82,811.33
7618,1771,7618,89110,7618,30/06/2013,30/06/2013,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",0 days 0 hrs 0 mins ,81.14,117.6
7619,2542,7619,87921,7619,03/10/2012,05/10/2012,Newell 339,2 days 0 hrs 0 mins ,5.1,57.76
7620,2547,7620,87921,7620,03/10/2012,05/10/2012,Avery 479,2 days 0 hrs 0 mins ,4.35,51.9
7621,2547,7621,87921,7621,03/10/2012,05/10/2012,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2 days 0 hrs 0 mins ,296.78,"1,054.11"
7622,1660,7622,90130,7622,18/06/2013,20/06/2013,Adesso Programmable 142-Key Keyboard,2 days 0 hrs 0 mins ,209.53,"1,735.71"
7623,2374,7623,90722,7623,20/05/2013,24/05/2013,Wilson Jones® Four-Pocket Poly Binders,4 days 0 hrs 0 mins ,-28.97,19.24
7624,2360,7624,88269,7624,07/03/2011,08/03/2011,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",1 days 0 hrs 0 mins ,119.55,77.69
7625,1873,7625,90100,7625,17/11/2012,18/11/2012,8890,1 days 0 hrs 0 mins ,-29.96,"2,013.28"
7626,127,7626,88519,7626,07/05/2013,09/05/2013,Tuff Stuff™ Recycled Round Ring Binders,2 days 0 hrs 0 mins ,7.25,15.13
7627,127,7627,88519,7627,07/05/2013,09/05/2013,2180,2 days 0 hrs 0 mins ,494.63,941.17
7628,2463,7628,88719,7628,16/07/2013,18/07/2013,Okidata ML184 Turbo Dot Matrix Printers,2 days 0 hrs 0 mins ,-177.24,"3,196.77"
7629,2463,7629,88719,7629,16/07/2013,25/07/2013,Xerox 1952,9 days 0 hrs 0 mins ,-8.29,47.04
7630,2398,7630,86376,7630,17/01/2012,17/01/2012,Avery 51,0 days 0 hrs 0 mins ,43.9,63.62
7631,2813,7631,88819,7631,07/02/2010,07/02/2010,Surelock™ Post Binders,0 days 0 hrs 0 mins ,-95.62,364.92
7632,773,7632,88675,7632,04/06/2013,06/06/2013,US Robotics 56K V.92 Internal PCI Faxmodem,2 days 0 hrs 0 mins ,-17.86,595.19
7633,2813,7633,88821,7633,03/10/2012,03/10/2012,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0 days 0 hrs 0 mins ,13.19,672.34
7634,2828,7634,87720,7634,19/02/2010,21/02/2010,X-Rack™ File for Hanging Folders,2 days 0 hrs 0 mins ,-35.26,90.46
7635,2314,7635,90565,7635,13/05/2013,17/05/2013,Berol Giant Pencil Sharpener,4 days 0 hrs 0 mins ,-97.21,183.67
7636,2270,7636,89576,7636,13/05/2013,15/05/2013,"Global Stack Chair without Arms, Black",2 days 0 hrs 0 mins ,221.6,267.7
7637,1650,7637,91046,7637,13/02/2012,14/02/2012,Riverside Furniture Stanwyck Manor Table Series,1 days 0 hrs 0 mins ,335.46,"1,431.86"
7638,2787,7638,91318,7638,16/08/2011,17/08/2011,GBC ProClick Spines for 32-Hole Punch,1 days 0 hrs 0 mins ,-17.87,218.31
7639,826,7639,89266,7639,01/04/2013,03/04/2013,"Binney & Smith Crayola® Metallic Colored Pencils, 8-Color Set",2 days 0 hrs 0 mins ,-7.08,39.6
7640,2133,7640,90093,7640,02/03/2013,03/03/2013,Accessory9,1 days 0 hrs 0 mins ,231.98,336.2
7641,2360,7641,88274,7641,17/10/2012,19/10/2012,"Bush Westfield Collection Bookcases, Fully Assembled",2 days 0 hrs 0 mins ,8.48,"2,173.49"
7642,1850,7642,89698,7642,19/04/2011,19/04/2011,Avery 493,0 days 0 hrs 0 mins ,-41.38,23.54
7643,1850,7643,89698,7643,19/04/2011,20/04/2011,"Adams Telephone Message Books, 5 1/4” x 11”",1 days 0 hrs 0 mins ,-145.28,71.58
7644,1850,7644,89698,7644,19/04/2011,20/04/2011,Xerox 1989,1 days 0 hrs 0 mins ,-112.57,24.64
